40 1 46 1.14958
40 1 44 1.14968
40 1 46 1.14978
40 1 46 1.14994
40 2 43 1.15005
40 1 47 1.15013
40 2 46 1.15028
40 2 45 1.15043
40 1 44 1.15056
40 1 46 1.15062
40 1 46 1.15069
40 1 45 1.15077
40 1 47 1.15081
40 1 44 1.1509
40 2 46 1.15095
40 2 46 1.15106
40 2 46 1.15122
40 2 43 1.1514
40 1 44 1.15171
40 1 46 1.15187
40 1 46 1.15197
40 1 44 1.15209
40 1 46 1.15222
40 1 47 1.15239
40 2 46 1.15247
40 1 47 1.15263
40 1 45 1.15292
40 1 45 1.15312
40 1 45 1.15346
40 2 44 1.15364
40 1 44 1.15379
40 1 45 1.15395
40 1 47 1.1542
40 1 45 1.1545
40 1 45 1.1549
40 1 45 1.1553
40 1 45 1.15557
40 1 45 1.15599
40 1 44 1.15645
40 1 47 1.15686
40 2 46 1.15731
40 1 47 1.15815
40 1 47 1.15889
40 1 43 1.16007
40 1 45 1.16159
40 1 46 1.16325
40 1 46 1.16483
40 1 45 1.16635
40 1 45 1.16799
40 1 47 1.16975
40 1 47 1.17134
40 1 45 1.17278
40 1 44 1.17458
40 1 44 1.17634
40 1 45 1.17767
40 1 45 1.17887
40 1 45 1.18025
40 2 45 1.18134
40 1 45 1.1825
40 1 44 1.18482
40 1 47 1.18627
40 1 45 1.18754
40 1 45 1.18875
40 1 47 1.19028
40 1 47 1.19269
40 1 46 1.19404
40 1 46 1.19482
40 1 46 1.1958
40 1 44 1.19655
40 1 44 1.19748
40 1 46 1.19836
40 1 45 1.19913
40 1 45 1.20006
40 2 46 1.20084
40 1 46 1.20183
40 1 47 1.20263
40 2 43 1.20343
40 1 45 1.20421
40 2 44 1.20532
40 1 46 1.20607
40 1 44 1.20673
40 1 45 1.20732
40 1 44 1.20787
40 1 46 1.20879
40 1 44 1.20948
40 1 47 1.21022
40 1 44 1.2109
40 1 46 1.21161
40 1 46 1.21218
40 1 44 1.21251
40 1 46 1.21291
40 1 47 1.2132
40 1 43 1.2135
40 1 46 1.21423
40 1 44 1.21461
40 1 46 1.21487
40 1 46 1.21511
40 2 46 1.21549
40 2 45 1.21608
40 5 46 1.21635
40 1 47 1.21664
40 1 47 1.21689
40 1 47 1.21723
40 1 46 1.21747
40 1 46 1.21784
40 1 44 1.21805
40 6 46 1.21836
40 1 46 1.21868
40 1 44 1.21892
40 1 46 1.21947
40 5 46 1.21972
40 1 47 1.22
40 1 43 1.22044
40 1 47 1.2207
40 2 46 1.22177
40 1 46 1.22217
40 1 47 1.22248
40 1 46 1.2228
40 1 47 1.22304
40 1 45 1.22336
40 1 44 1.22362
40 1 46 1.22388
40 1 44 1.2245
40 1 44 1.22475
40 1 45 1.22498
40 1 46 1.22514
40 1 46 1.2253
40 1 45 1.22548
40 1 44 1.22569
40 1 46 1.22584
40 0 48 1.226
40 1 45 1.22642
40 1 45 1.22655
40 1 44 1.22672
40 1 44 1.22698
40 4 46 1.22721
40 1 46 1.22734
40 1 45 1.22755
40 1 47 1.22774
40 1 45 1.22789
40 1 43 1.22819
40 1 45 1.2284
40 1 44 1.22862
40 1 45 1.22883
40 1 45 1.22907
40 1 45 1.22927
40 1 44 1.22943
40 1 44 1.2296
40 1 43 1.2298
40 1 45 1.23002
40 1 45 1.2302
40 1 46 1.2304
40 1 47 1.23057
40 1 47 1.23076
40 1 46 1.23097
40 0 46 1.2311
40 1 46 1.2314
40 1 46 1.23159
40 1 46 1.23169
40 5 45 1.23188
40 1 44 1.23215
40 1 46 1.23236
40 1 44 1.2325
40 1 45 1.23281
40 2 44 1.23299
40 1 43 1.23383
40 2 46 1.23398
40 2 47 1.23413
40 1 46 1.23436
40 1 44 1.23453
40 1 46 1.23479
40 1 46 1.23506
40 2 44 1.23541
40 1 47 1.23553
40 1 44 1.23578
40 1 44 1.2359
40 1 47 1.23604
40 1 44 1.23623
40 1 47 1.23636
40 1 44 1.23652
40 1 44 1.23668
40 1 44 1.23688
40 1 45 1.23718
